Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1692309429.647509,0.0009006830731127769,-0.004012312181212875,0.00021509811333217702,-0.0014738589676457792,0.0,0.0
1692309429.7504694,0.0016339163273914495,-0.00350025576282842,0.00018736980045018056,-0.0011924646889988626,0.0,0.0
1692309429.8512888,0.0022950100006827443,-0.0030139959101455616,0.00016110838989910855,-0.0009335416607522101,0.0,0.0
1692309429.9489734,0.0029127893085762156,-0.0025501885445184894,0.00013621636951345319,-0.0006739314304298859,0.0,0.0
1692309430.0500095,0.0034693324745885988,-0.0021096847235212487,0.00011272158766868485,-0.0004327269107644018,0.0,0.0
1692309430.15108,0.003987442925223114,-0.0016896301184392904,9.037730103801054e-05,-0.00019195690271617413,0.0,0.0
1692309430.2496932,0.004444187789503602,-0.001291995168368542,6.932902926079611e-05,2.5708306686062036e-05,0.0,0.0
1692309430.346915,0.004854010744404872,-0.0009160611310630563,4.958907144899846e-05,0.00023224970463909538,0.0,0.0
1692309430.4490383,0.005207974617880512,-0.0005630302991435195,3.104225462885076e-05,0.00041827586770213016,0.0,0.0
1692309430.548586,0.00550282652448573,-0.00023452238709548438,1.3828628358055374e-05,0.0005805055091931405,0.0,0.0
1692309430.648542,0.0057484381626878665,6.968215675434659e-05,-2.0788936942011194e-06,0.0007268834369479159,0.0,0.0
1692309430.7499003,0.005953032657310247,0.0003508562108275459,-1.6750516154822266e-05,0.0008627091237301419,0.0,0.0
1692309430.8481617,0.00612345987133068,0.0006108173082649425,-3.0297871695224505e-05,0.0009914997254938708,0.0,0.0
1692309430.950303,0.00626542574060971,0.0008516099752807865,-4.2825825349116644e-05,0.0011155755960520948,0.0,0.0
1692309431.0488434,0.00638368330971917,0.0010753092770282636,-5.445073137422136e-05,0.0012364571451775686,0.0,0.0
1692309431.149346,0.006482191864787332,0.0012839079458957174,-6.527694579866424e-05,0.001355132736846828,0.0,0.0
1692309431.2496202,0.006564249491159129,0.0014792546054249929,-7.540218914550063e-05,0.0014722392904999795,0.0,0.0
1692309431.3514764,0.006632603493926789,0.0016630254896581294,-8.491900399864556e-05,0.0015881834077669742,0.0,0.0
1692309431.4481184,0.006689542378232269,0.0018367178369852867,-9.389413343924508e-05,0.0017032222482317358,0.0,0.0
1692309431.5521035,0.006736972468858734,0.0020016519977393813,-0.00010241610171913813,0.0018175174193815172,0.0,0.0
1692309431.647942,0.00677648173435056,0.0021589855818396975,-0.0001105389526834505,0.0019311700850769052,0.0,0.0
1692309431.7473676,0.006809392952505253,0.0023097266252981702,-0.00011831072909969278,0.0020442443700314896,0.0,0.0
1692309431.8479445,0.006832614154892596,0.002454061674670286,-0.0001257135714547829,0.00215328039293264,0.0,0.0
1692309431.9493172,0.006843569906773904,0.002591679802566576,-0.00013264492616148332,0.0022558490191785987,0.0,0.0
1692309432.0483012,0.006835922393287576,0.002721257042306206,-0.00013961954497236165,0.002346716398416566,0.0,0.0
1692309432.1507347,0.006825358933457898,0.0028444156919000757,-0.00014652250154480396,0.0024396605178479405,0.0,0.0
1692309432.2498455,0.006803980449499607,0.0029609972610038704,-0.00015299897786875987,0.0025267550360313184,0.0,0.0
1692309432.3496742,0.006773593232881705,0.003071156945413816,-0.0001588075376524091,0.0026094633683294796,0.0,0.0
1692309432.4464626,0.006735701407933474,0.003175205074602172,-0.0001641653691269046,0.002688773074543761,0.0,0.0
1692309432.5491805,0.00667897836580907,0.0032714845858727607,-0.00016897969875895297,0.002754842979542757,0.0,0.0
1692309432.6500936,0.006598183229631592,0.003357898863006684,-0.0001734002641041703,0.0028042456079766993,0.0,0.0
1692309432.748384,0.006480565390357859,0.003430824226551402,-0.00017689851468305647,0.002827466601197799,0.0,0.0
1692309432.8497152,0.0063154992027549105,0.0034858520728935473,-0.00017870382251447076,0.002817689527436779,0.0,0.0
1692309432.9489698,0.006119285617950623,0.0035223692192647045,-0.00017864817282026288,0.0027909165167584447,0.0,0.0
1692309433.047011,0.005901314339917284,0.0035413076893028844,-0.00017741268793912215,0.0027546069060513183,0.0,0.0
1692309433.1497357,0.0056568277147848525,0.0035424298601558946,-0.00017536713787810347,0.0027033453019373373,0.0,0.0
1692309433.247513,0.005386061879808428,0.0035254743478425306,-0.00017297394084427492,0.002636756818569496,0.0,0.0
1692309433.3468463,0.0051059932284870276,0.003492948087921115,-0.0001701750629168561,0.0025684686459025675,0.0,0.0
1692309433.4488518,0.00481398478147237,0.00344611478390753,-0.00016685236255351422,0.0024939244623397973,0.0,0.0
1692309433.5485594,0.004499448016482666,0.0033840706499438846,-0.00016260061560514465,0.002402925253687813,0.0,0.0
1692309433.6463282,0.004187112063217539,0.0033101408836111344,-0.00015760084064823324,0.00231630076262035,0.0,0.0
1692309433.7478673,0.0038766067223024634,0.0032265793986165276,-0.00015214503144916325,0.002231057749924705,0.0,0.0
1692309433.8461864,0.003563431981119939,0.0031342284291640474,-0.00014643464609167804,0.002141665361656105,0.0,0.0
1692309433.9470792,0.003260617432581711,0.00303581553505126,-0.00014068932511069557,0.0020583017494692005,0.0,0.0
1692309434.049516,0.002958047067737275,0.0029316333483519275,-0.00013497710456514627,0.001970612454896438,0.0,0.0
1692309434.1455402,0.002643103053875325,0.0028198320578501374,-0.00012920202492664438,0.001867925792103021,0.0,0.0
1692309434.246597,0.0023262432923528134,0.002700811183908151,-0.00012324356518639233,0.0017602701456769325,0.0,0.0
1692309434.3484843,0.0020394874471057188,0.0025801091710857937,-0.00011732852525026652,0.0016740702369442868,0.0,0.0
1692309434.4463296,0.0017628699901477863,0.002458440351116892,-0.0001114417642602333,0.00158894122056957,0.0,0.0
1692309434.5465724,0.0014946977330553472,0.0023360909077026195,-0.00010552003868649345,0.0015032761237704782,0.0,0.0
1692309434.649148,0.010843051616568972,0.003792125699070076,-0.0001722431355866209,0.009439935594480527,0.0,0.0
1692309434.7475522,0.018609258093331187,0.006126721931382844,-0.00027719326193459154,0.01499838304921282,0.0,0.0
1692309434.8487322,0.025036562666221358,0.008889486075520085,-0.0004016015792584923,0.01893776708723058,0.0,0.0
1692309434.9492514,0.030348563169015096,0.011799727465048397,-0.0005310747874203227,0.02179009965301366,0.0,0.0
1692309435.0506961,0.034689572638179116,0.014681332974440246,-0.0006593217418142091,0.023880439002995905,0.0,0.0
1692309435.1507201,0.03812529717228187,0.017418230941887665,-0.000779486635960901,0.025381730832968193,0.0,0.0
1692309435.2495441,0.04083209406612254,0.019954168635541086,-0.0008863308424169528,0.026509549249259825,0.0,0.0
